X,Y,Value
178,110,5.840
179,110,0.780
180,110,2.660
176,111,3.780
177,111,0.740
178,111,6.820
179,111,6.760
180,111,3.790
173,112,6.820
174,112,2.770
175,112,1.800
176,112,0.850
177,112,1.720
178,112,2.740
179,112,3.760
180,112,-0.190
181,112,2.700
171,113,6.830
172,113,10.840
173,113,6.880
174,113,4.900
175,113,7.860
176,113,8.760
177,113,5.630
178,113,0.850
179,113,2.830
180,113,2.720
181,113,12.770
168,114,7.850
169,114,8.830
170,114,0.920
171,114,9.880
172,114,7.730
173,114,8.730
174,114,0.910
175,114,4.690
176,114,4.920
177,114,0.810
178,114,6.680
179,114,1.850
180,114,0.860
181,114,1.760
182,114,3.910
166,115,6.800
167,115,11.770
168,115,10.680
169,115,13.870
170,115,15.820
171,115,9.910
172,115,6.800
173,115,12.750
174,115,5.730
175,115,6.750
176,115,3.780
177,115,13.760
178,115,5.870
179,115,3.730
180,115,6.800
181,115,0.720
182,115,0.790
163,116,14.840
164,116,3.760
165,116,9.810
166,116,3.810
167,116,6.760
168,116,12.840
169,116,11.820
170,116,16.760
171,116,7.860
172,116,6.670
173,116,8.700
174,116,8.830
175,116,3.810
176,116,3.770
177,116,3.840
178,116,0.830
179,116,6.650
180,116,-0.180
181,116,4.630
182,116,1.720
161,117,10.860
162,117,11.750
163,117,14.860
164,117,4.880
165,117,6.760
166,117,13.670
167,117,11.700
168,117,13.580
169,117,12.760
170,117,5.650
171,117,7.880
172,117,8.840
173,117,4.720
174,117,9.860
175,117,10.720
176,117,12.770
177,117,3.790
178,117,1.530
179,117,0.680
180,117,2.760
181,117,0.730
182,117,0.780
183,117,3.920
158,118,27.810
159,118,18.740
160,118,18.870
161,118,10.790
162,118,29.660
163,118,23.740
164,118,7.810
165,118,6.860
166,118,17.880
167,118,21.780
168,118,15.780
169,118,10.840
170,118,20.700
171,118,4.770
172,118,17.930
173,118,7.830
174,118,14.700
175,118,3.770
176,118,12.710
177,118,4.870
178,118,5.710
179,118,3.750
180,118,0.830
181,118,2.730
182,118,2.870
183,118,3.860
155,119,23.790
156,119,10.870
157,119,16.780
158,119,24.880
159,119,10.830
160,119,24.800
161,119,24.670
162,119,31.930
163,119,35.720
164,119,18.790
165,119,9.870
166,119,16.710
167,119,21.770
168,119,16.610
169,119,17.640
170,119,15.700
171,119,23.650
172,119,27.820
173,119,5.750
174,119,8.830
175,119,11.770
176,119,11.840
177,119,5.760
178,119,4.820
179,119,0.790
180,119,9.710
181,119,0.780
182,119,2.770
183,119,5.750
153,120,18.710
154,120,17.880
155,120,26.800
156,120,30.820
157,120,16.860
158,120,22.790
159,120,23.750
160,120,29.730
161,120,40.870
162,120,19.890
163,120,35.850
164,120,16.890
165,120,31.850
166,120,21.860
167,120,20.780
168,120,32.840
169,120,34.770
170,120,30.760
171,120,16.840
172,120,21.760
173,120,12.610
174,120,5.760
175,120,11.780
176,120,7.800
177,120,3.850
178,120,7.730
179,120,1.760
180,120,1.750
181,120,3.740
182,120,1.810
183,120,1.820
184,120,4.810
150,121,25.900
151,121,21.670
152,121,20.770
153,121,22.710
154,121,41.790
155,121,37.800
156,121,23.830
157,121,20.750
158,121,23.680
159,121,30.850
160,121,35.680
161,121,42.810
162,121,41.820
163,121,45.590
164,121,34.800
165,121,50.750
166,121,28.840
167,121,17.840
168,121,46.790
169,121,34.880
170,121,26.800
171,121,31.730
172,121,16.820
173,121,20.650
174,121,18.720
175,121,15.740
176,121,12.800
177,121,12.870
178,121,6.720
179,121,2.720
180,121,3.710
181,121,4.750
182,121,1.800
183,121,6.790
184,121,5.830
148,122,19.790
149,122,11.830
150,122,24.590
151,122,25.760
152,122,31.840
153,122,25.780
154,122,28.800
155,122,29.820
156,122,37.840
157,122,26.840
158,122,37.730
159,122,39.810
160,122,34.780
161,122,49.920
162,122,55.780
163,122,45.770
164,122,47.830
165,122,42.810
166,122,67.870
167,122,60.840
168,122,57.840
169,122,58.750
170,122,68.820
171,122,65.760
172,122,29.830
173,122,27.840
174,122,20.820
175,122,26.900
176,122,16.730
177,122,12.740
178,122,9.810
179,122,8.820
180,122,5.750
181,122,6.720
182,122,5.690
183,122,4.730
184,122,12.770
185,122,3.710
145,123,15.630
146,123,24.770
147,123,22.770
148,123,22.720
149,123,24.850
150,123,26.840
151,123,33.870
152,123,38.740
153,123,21.720
154,123,37.760
155,123,32.820
156,123,41.750
157,123,44.910
158,123,43.740
159,123,58.770
160,123,53.750
161,123,48.810
162,123,69.740
163,123,59.840
164,123,71.860
165,123,89.770
166,123,68.760
167,123,97.830
168,123,111.870
169,123,89.800
170,123,100.860
171,123,110.680
172,123,64.850
173,123,37.830
174,123,57.890
175,123,35.620
176,123,14.760
177,123,16.760
178,123,6.770
179,123,5.830
180,123,10.840
181,123,4.820
182,123,9.790
183,123,5.800
184,123,0.700
185,123,5.670
143,124,12.770
144,124,19.840
145,124,20.800
146,124,24.800
147,124,17.770
148,124,16.820
149,124,28.890
150,124,33.910
151,124,39.820
152,124,50.800
153,124,74.800
154,124,63.800
155,124,93.760
156,124,81.810
157,124,95.820
158,124,68.830
159,124,111.750
160,124,103.760
161,124,76.780
162,124,103.800
163,124,80.750
164,124,126.610
165,124,137.810
166,124,192.780
167,124,175.810
168,124,168.810
169,124,157.800
170,124,167.760
171,124,135.850
172,124,83.830
173,124,40.880
174,124,34.600
175,124,15.820
176,124,23.750
177,124,27.900
178,124,10.820
179,124,6.750
