X,Y,Value
168,115,0.680
169,115,2.870
170,115,-0.180
171,115,-0.090
172,115,-0.200
173,115,-0.250
174,115,0.730
175,115,-0.250
176,115,-0.220
177,115,0.760
178,115,3.870
179,115,0.730
180,115,-0.200
181,115,-0.280
182,115,-0.210
183,115,-0.100
184,115,-0.130
185,115,0.840
186,115,-0.150
187,115,-0.200
188,115,-0.200
189,115,-0.280
190,115,-0.160
191,115,-0.400
141,116,0.750
142,116,1.780
143,116,-0.260
144,116,-0.120
145,116,0.760
146,116,-0.130
147,116,-0.180
148,116,-0.140
149,116,-0.190
150,116,-0.180
151,116,-0.150
152,116,-0.160
153,116,-0.170
154,116,-0.190
155,116,-0.200
156,116,0.700
157,116,0.840
158,116,-0.160
159,116,-0.180
160,116,-0.220
161,116,-0.250
162,116,-0.250
163,116,0.840
164,116,-0.240
165,116,-0.190
166,116,-0.190
167,116,-0.240
168,116,-0.160
169,116,-0.180
170,116,-0.240
171,116,1.860
172,116,-0.330
173,116,-0.300
174,116,-0.170
175,116,-0.190
176,116,-0.230
177,116,-0.160
178,116,-0.170
179,116,-0.350
180,116,-0.180
181,116,-0.370
182,116,-0.280
183,116,-0.250
184,116,-0.090
185,116,-0.150
186,116,-0.210
187,116,-0.140
188,116,-0.210
189,116,-0.220
190,116,-0.160
191,116,0.650
118,117,-0.200
119,117,-0.200
120,117,-0.220
121,117,-0.430
122,117,-0.280
123,117,-0.150
124,117,4.680
125,117,-0.230
126,117,-0.130
127,117,-0.170
128,117,-0.160
129,117,1.740
130,117,-0.360
131,117,1.880
132,117,-0.250
133,117,-0.210
134,117,-0.260
135,117,-0.130
136,117,-0.230
137,117,-0.260
138,117,-0.230
139,117,-0.180
140,117,0.760
141,117,1.790
142,117,-0.260
143,117,-0.240
144,117,-0.130
145,117,-0.260
146,117,-0.160
147,117,1.670
148,117,0.870
149,117,0.730
150,117,-0.290
151,117,-0.190
152,117,-0.080
153,117,-0.190
154,117,0.810
155,117,-0.170
156,117,-0.120
157,117,-0.360
158,117,1.690
159,117,-0.240
160,117,-0.160
161,117,-0.140
162,117,-0.250
163,117,-0.140
164,117,0.880
165,117,-0.240
166,117,-0.330
167,117,0.700
168,117,-0.420
169,117,-0.240
170,117,-0.350
171,117,-0.120
172,117,-0.160
173,117,-0.280
174,117,-0.140
175,117,-0.280
176,117,-0.230
177,117,-0.210
178,117,-0.470
179,117,-0.320
180,117,3.760
181,117,-0.270
182,117,-0.220
183,117,-0.080
184,117,-0.240
185,117,-0.290
186,117,-0.280
187,117,-0.250
188,117,-0.290
189,117,-0.390
190,117,-0.230
191,117,-0.210
118,118,-0.190
119,118,-0.190
120,118,-0.230
121,118,-0.200
122,118,-0.160
123,118,-0.210
124,118,2.720
125,118,-0.170
126,118,-0.130
127,118,-0.280
128,118,-0.240
129,118,-0.190
130,118,-0.190
131,118,-0.280
132,118,-0.190
133,118,0.800
134,118,-0.190
135,118,-0.160
136,118,-0.390
137,118,-0.180
138,118,0.850
139,118,-0.400
140,118,1.560
141,118,-0.230
142,118,1.770
143,118,-0.110
144,118,-0.260
145,118,-0.270
146,118,-0.150
147,118,-0.120
148,118,-0.260
149,118,-0.050
150,118,2.920
151,118,-0.300
152,118,-0.190
153,118,-0.260
154,118,-0.110
155,118,-0.250
156,118,-0.140
157,118,-0.140
158,118,-0.190
159,118,-0.260
160,118,-0.130
161,118,0.790
162,118,-0.340
163,118,0.740
164,118,-0.190
165,118,-0.140
166,118,-0.120
167,118,-0.220
168,118,-0.220
169,118,0.840
170,118,-0.300
171,118,0.770
172,118,-0.070
173,118,-0.170
174,118,0.700
175,118,0.770
176,118,-0.290
177,118,-0.130
178,118,-0.290
179,118,-0.250
180,118,-0.170
181,118,-0.270
182,118,0.870
183,118,-0.140
184,118,-0.150
185,118,0.730
186,118,-0.200
187,118,-0.200
188,118,-0.100
189,118,-0.300
190,118,-0.160
191,118,-0.190
118,119,-0.120
119,119,-0.230
120,119,1.750
121,119,1.770
122,119,-0.140
123,119,-0.290
124,119,-0.190
125,119,-0.160
126,119,-0.210
127,119,-0.180
128,119,-0.120
129,119,-0.150
130,119,2.750
131,119,-0.250
132,119,-0.190
133,119,-0.190
134,119,-0.250
135,119,-0.260
136,119,0.850
137,119,-0.150
138,119,-0.120
139,119,-0.210
140,119,1.760
141,119,-0.120
142,119,0.860
143,119,1.830
144,119,0.880
145,119,0.710
146,119,-0.180
147,119,-0.260
148,119,-0.190
149,119,-0.120
150,119,-0.310
151,119,-0.190
152,119,2.830
153,119,3.880
154,119,1.870
155,119,-0.210
156,119,-0.130
157,119,0.780
158,119,0.880
159,119,-0.170
160,119,-0.200
161,119,-0.330
162,119,-0.070
163,119,0.720
164,119,-0.210
165,119,-0.130
166,119,-0.290
167,119,1.770
168,119,-0.390
169,119,0.640
170,119,-0.300
171,119,1.650
172,119,0.820
173,119,-0.250
174,119,-0.170
175,119,-0.230
176,119,-0.160
177,119,-0.240
178,119,0.820
179,119,-0.210
180,119,-0.290
181,119,0.780
182,119,-0.230
183,119,0.750
184,119,-0.170
185,119,-0.120
186,119,-0.250
187,119,3.760
188,119,-0.300
189,119,0.800
190,119,-0.300
191,119,-0.180
118,120,-0.220
119,120,-0.090
120,120,-0.150
121,120,2.800
122,120,-0.130
123,120,-0.170
124,120,-0.300
125,120,-0.270
126,120,-0.170
127,120,-0.220
128,120,-0.200
129,120,-0.110
130,120,-0.190
131,120,-0.250
132,120,-0.230
133,120,1.770
134,120,-0.300
135,120,-0.420
136,120,0.740
137,120,2.760
138,120,-0.210
139,120,-0.240
140,120,3.750
141,120,-0.200
142,120,-0.260
143,120,-0.210
144,120,1.690
145,120,0.540
146,120,-0.300
147,120,0.820
148,120,-0.300
149,120,0.750
150,120,1.810
151,120,-0.170
152,120,-0.180
153,120,1.710
154,120,2.880
155,120,-0.200
156,120,-0.180
157,120,-0.140
158,120,1.790
159,120,0.750
160,120,-0.270
161,120,-0.130
162,120,0.890
163,120,-0.150
164,120,1.890
165,120,0.850
166,120,1.860
167,120,-0.220
168,120,-0.160
169,120,-0.230
170,120,2.760
171,120,-0.160
172,120,2.760
173,120,-0.390
174,120,-0.240
175,120,1.780
176,120,-0.200
177,120,0.850
178,120,-0.270
179,120,-0.240
180,120,-0.250
181,120,0.740
182,120,0.810
183,120,0.820
184,120,-0.190
185,120,-0.220
186,120,0.900
187,120,-0.260
188,120,-0.230
189,120,-0.110
190,120,-0.290
191,120,-0.200
118,121,-0.280
119,121,-0.300
120,121,0.700
121,121,0.850
122,121,-0.260
123,121,-0.140
124,121,-0.120
125,121,-0.320
126,121,-0.340
127,121,-0.180
128,121,-0.330
129,121,-0.190
130,121,-0.220
131,121,-0.300
132,121,-0.190
133,121,-0.180
134,121,0.840
135,121,-0.240
136,121,-0.200
137,121,0.740
138,121,0.910
139,121,0.770
140,121,3.860
141,121,-0.390
142,121,-0.270
143,121,-0.100
144,121,-0.250
145,121,0.760
146,121,0.860
147,121,0.870
148,121,-0.170
149,121,-0.220
150,121,-0.100
151,121,-0.330
152,121,-0.230
153,121,4.710
154,121,-0.210
155,121,-0.200
156,121,0.830
157,121,-0.250
158,121,-0.320
159,121,-0.150
160,121,2.680
161,121,-0.190
162,121,-0.180
163,121,-0.410
164,121,1.800
165,121,-0.250
166,121,-0.160
167,121,-0.160
168,121,0.790
