X,Y,Value
143,107,1.790
144,107,-0.390
145,107,3.740
143,108,1.870
144,108,-0.190
145,108,-0.140
146,108,-0.260
147,108,-0.200
148,108,-0.240
149,108,-0.220
150,108,-0.170
151,108,-0.220
152,108,1.760
153,108,-0.110
154,108,-0.130
142,109,-0.190
143,109,-1.170
144,109,-0.240
145,109,-0.170
146,109,2.880
147,109,-0.360
148,109,-0.270
149,109,-0.250
150,109,-0.260
151,109,-0.140
152,109,-0.190
153,109,-0.090
154,109,-0.210
155,109,-0.180
156,109,-0.240
157,109,1.750
158,109,-0.260
159,109,-0.190
160,109,-0.110
161,109,0.860
162,109,0.720
163,109,0.670
164,109,-0.270
142,110,-0.220
143,110,1.880
144,110,-0.290
145,110,0.660
146,110,-0.200
147,110,-0.180
148,110,0.670
149,110,-0.250
150,110,-0.270
151,110,-0.130
152,110,-0.170
153,110,-0.180
154,110,-0.380
155,110,0.880
156,110,-0.210
157,110,-0.170
158,110,0.770
159,110,-0.200
160,110,-0.270
161,110,0.760
162,110,-0.140
163,110,-0.240
164,110,2.760
165,110,0.860
166,110,-0.170
167,110,-0.210
168,110,-0.260
169,110,-0.210
170,110,-0.160
171,110,-0.280
172,110,-0.200
173,110,-0.080
174,110,-0.190
142,111,-0.120
143,111,-0.220
144,111,10.750
145,111,0.760
146,111,-0.200
147,111,-0.350
148,111,-0.200
149,111,1.790
150,111,-0.240
151,111,-0.060
152,111,2.890
153,111,-0.230
154,111,-0.230
155,111,-0.140
156,111,0.830
157,111,3.920
158,111,-0.250
159,111,-0.130
160,111,4.740
161,111,0.750
162,111,-0.280
163,111,0.860
164,111,-0.190
165,111,-0.220
166,111,-0.260
167,111,-0.200
168,111,-0.140
169,111,-0.140
170,111,-0.130
171,111,2.790
172,111,0.740
173,111,1.600
174,111,-0.030
175,111,0.850
176,111,0.780
177,111,2.740
178,111,1.820
179,111,-0.240
180,111,-0.210
181,111,-0.200
182,111,-0.220
183,111,-0.130
184,111,-0.170
142,112,-0.190
143,112,-0.280
144,112,-0.240
145,112,-0.250
146,112,-0.300
147,112,-0.210
148,112,-0.320
149,112,-0.270
150,112,-0.100
151,112,-0.130
152,112,0.800
153,112,0.870
154,112,-0.270
155,112,-0.150
156,112,-0.190
157,112,3.740
158,112,-0.110
159,112,0.810
160,112,0.780
161,112,-0.230
162,112,-0.290
163,112,0.870
164,112,-0.270
165,112,-0.130
166,112,2.590
167,112,-0.310
168,112,0.740
169,112,-0.140
170,112,-0.300
171,112,0.860
172,112,-0.170
173,112,1.820
174,112,-0.230
175,112,-0.200
176,112,-0.150
177,112,-0.280
178,112,-0.260
179,112,2.760
180,112,0.810
181,112,-0.300
182,112,-0.270
183,112,0.840
184,112,-1.200
185,112,-0.200
186,112,-0.130
187,112,-0.170
188,112,-0.300
189,112,-0.170
190,112,-0.210
191,112,-0.180
192,112,0.670
193,112,1.780
194,112,-0.250
142,113,-0.100
143,113,-0.200
144,113,1.830
145,113,0.900
146,113,-0.150
147,113,0.590
148,113,-0.110
149,113,1.850
150,113,-0.260
151,113,-0.140
152,113,-0.250
153,113,-0.290
154,113,-0.260
155,113,-0.090
156,113,-0.200
157,113,-0.210
158,113,-0.200
159,113,1.700
160,113,1.860
161,113,3.670
162,113,-0.260
163,113,2.870
164,113,2.720
165,113,-0.180
166,113,1.730
167,113,1.680
168,113,-0.120
169,113,1.640
170,113,-0.240
171,113,3.830
172,113,-0.160
173,113,3.880
174,113,1.900
175,113,-0.140
176,113,-0.240
177,113,-0.370
178,113,1.850
179,113,5.830
180,113,0.720
181,113,-0.230
182,113,-0.160
183,113,-0.100
184,113,-0.270
185,113,1.610
186,113,-0.180
187,113,-0.160
188,113,1.810
189,113,-0.040
190,113,-0.170
191,113,-0.120
192,113,-0.120
193,113,-0.220
194,113,-0.390
195,113,-0.300
196,113,0.670
197,113,-0.130
198,113,-0.290
142,114,-0.200
143,114,-0.270
144,114,0.760
145,114,-0.260
146,114,1.830
147,114,0.870
148,114,-0.130
149,114,-0.180
150,114,1.750
151,114,-0.220
152,114,-0.170
153,114,-0.290
154,114,1.790
155,114,-0.210
156,114,0.820
157,114,-0.240
158,114,1.760
159,114,0.800
160,114,1.960
161,114,2.830
162,114,-0.290
163,114,1.830
164,114,-0.180
165,114,1.780
166,114,5.790
167,114,-0.170
168,114,7.850
169,114,-0.170
170,114,1.920
171,114,-0.120
172,114,0.730
173,114,-0.270
174,114,1.910
175,114,0.690
176,114,0.920
177,114,-0.190
178,114,1.680
179,114,-0.150
180,114,-0.140
181,114,-0.240
182,114,-0.090
183,114,0.690
184,114,0.920
185,114,-0.270
186,114,-0.220
187,114,-0.250
188,114,-0.150
189,114,-0.280
190,114,-0.260
191,114,-0.140
192,114,-0.370
193,114,-0.230
194,114,-0.270
195,114,3.690
196,114,-0.240
197,114,-0.220
198,114,-0.290
142,115,0.720
143,115,-0.240
144,115,-0.210
145,115,-0.150
146,115,-0.210
147,115,-0.170
148,115,-0.200
149,115,2.780
150,115,0.910
151,115,-0.210
152,115,2.780
153,115,-0.190
154,115,-0.170
155,115,0.690
156,115,5.790
157,115,-0.230
158,115,-0.140
159,115,-0.130
160,115,-0.240
161,115,2.860
162,115,4.690
163,115,4.680
164,115,4.830
165,115,2.690
166,115,7.800
167,115,4.770
168,115,-0.320
169,115,2.870
170,115,2.820
171,115,-0.090
172,115,-0.200
173,115,0.750
174,115,-0.270
175,115,-0.250
176,115,1.780
177,115,-0.240
178,115,-0.130
179,115,-0.270
180,115,-0.200
181,115,-0.280
182,115,1.790
183,115,-0.100
184,115,-0.130
185,115,2.840
186,115,-0.150
187,115,0.800
188,115,-0.200
189,115,-0.280
190,115,-0.160
191,115,-0.400
192,115,-0.280
193,115,-0.160
194,115,-0.380
195,115,-0.290
196,115,-0.290
197,115,-0.220
198,115,-0.250
142,116,-0.220
143,116,-0.260
144,116,2.880
145,116,-0.240
146,116,-0.130
147,116,-0.180
148,116,-0.140
149,116,-0.190
150,116,-0.180
151,116,-0.150
152,116,-0.160
153,116,-0.170
154,116,4.810
155,116,-0.200
156,116,-0.300
157,116,0.840
158,116,0.840
159,116,3.820
160,116,3.780
161,116,4.750
162,116,6.750
163,116,3.840
164,116,2.760
165,116,2.810
166,116,-0.190
167,116,6.760
168,116,2.840
169,116,2.820
170,116,-0.240
171,116,2.860
172,116,-0.330
173,116,-0.300
174,116,-0.170
175,116,2.810
176,116,1.770
177,116,1.840
178,116,0.830
179,116,0.650
180,116,1.820
181,116,0.630
182,116,0.720
183,116,-0.250
184,116,0.910
185,116,1.850
186,116,-0.210
187,116,0.860
188,116,-0.210
189,116,-0.220
190,116,-0.160
191,116,-0.350
192,116,1.820
193,116,0.800
194,116,-0.150
195,116,-0.290
196,116,-0.190
197,116,-0.150
198,116,-0.220
142,117,-0.260
143,117,3.760
144,117,-0.130
145,117,-0.260
146,117,0.840
147,117,-0.330
148,117,1.870
149,117,-0.270
150,117,-0.290
151,117,-0.190
152,117,1.920
153,117,0.810
154,117,-0.190
155,117,-0.170
156,117,5.880
157,117,0.640
158,117,1.690
159,117,10.760
160,117,10.840
161,117,4.860
162,117,13.750
163,117,1.860
164,117,3.880
165,117,13.760
166,117,7.670
167,117,11.700
168,117,2.580
169,117,2.760
170,117,7.650
171,117,6.880
172,117,1.840
173,117,2.720
174,117,1.860
175,117,7.720
176,117,3.770
177,117,-0.210
178,117,2.530
179,117,4.680
180,117,-0.240
181,117,0.730
182,117,-0.220
183,117,0.920
184,117,-0.240
185,117,-0.290
186,117,-0.280
187,117,-0.250
188,117,-0.290
189,117,-0.390
190,117,-0.230
191,117,-0.210
192,117,-0.280
193,117,0.790
194,117,-0.140
195,117,-0.150
196,117,0.880
197,117,-0.220
198,117,-0.290
142,118,-0.230
143,118,3.890
144,118,-0.260
145,118,-0.270
146,118,-0.150
147,118,-0.120
148,118,-0.260
149,118,-0.050
150,118,-0.080
151,118,1.700
152,118,-0.190
153,118,0.740
154,118,-0.110
155,118,0.750
156,118,0.860
157,118,3.860
158,118,2.810
159,118,1.740
160,118,7.870
161,118,11.790
162,118,25.660
163,118,8.740
164,118,5.810
165,118,5.860
166,118,20.880
167,118,16.780
168,118,6.780
169,118,11.840
170,118,8.700
171,118,7.770
172,118,0.930
173,118,13.830
174,118,3.700
175,118,1.770
176,118,4.710
177,118,1.870
178,118,6.710
179,118,1.750
180,118,1.830
181,118,3.730
182,118,0.870
183,118,1.860
184,118,-0.150
185,118,-0.270
186,118,-0.200
187,118,-0.200
188,118,-0.100
189,118,-0.300
190,118,-0.160
191,118,1.810
192,118,-0.150
193,118,-0.240
194,118,-0.100
195,118,-0.240
196,118,-0.090
197,118,-0.090
198,118,-0.330
141,119,-0.120
142,119,-0.140
143,119,-0.170
144,119,0.880
145,119,-0.290
146,119,-0.180
147,119,0.740
148,119,0.810
149,119,-0.120
150,119,2.690
151,119,-0.190
152,119,-0.170
153,119,-0.120
154,119,3.870
155,119,-0.210
156,119,0.870
157,119,1.780
158,119,2.880
159,119,12.830
160,119,9.800
161,119,11.670
162,119,17.930
163,119,10.720
164,119,7.790
165,119,4.870
166,119,23.710
167,119,22.770
168,119,15.610
169,119,9.640
170,119,8.700
171,119,18.650
172,119,6.820
173,119,6.750
174,119,3.830
175,119,1.770
176,119,9.840
177,119,7.760
178,119,10.820
179,119,5.790
180,119,5.710
181,119,-0.220
182,119,4.770
183,119,0.750
184,119,6.830
185,119,-0.120
186,119,-0.250
187,119,-0.240
188,119,-0.300
189,119,0.800
190,119,-0.300
191,119,-0.180
192,119,1.570
193,119,-0.270
194,119,-0.240
195,119,-0.150
196,119,-0.130
197,119,-0.210
198,119,-0.240
141,120,0.800
142,120,-0.260
143,120,-0.210
144,120,1.690
145,120,-0.460
146,120,-0.300
147,120,-0.180
148,120,-0.300
149,120,0.750
150,120,0.810
151,120,1.830
152,120,0.820
153,120,-0.290
154,120,-0.120
155,120,-0.200
156,120,-0.180
157,120,2.860
158,120,4.790
159,120,14.750
160,120,2.730
161,120,9.870
162,120,9.890
163,120,17.850
164,120,9.890
165,120,13.850
166,120,16.860
167,120,16.780
168,120,7.840
169,120,4.770
170,120,9.760
171,120,9.840
172,120,12.760
173,120,5.610
174,120,9.760
175,120,13.780
176,120,1.800
177,120,11.850
178,120,7.730
179,120,6.760
180,120,5.750
181,120,3.740
182,120,0.810
183,120,-0.180
184,120,-0.190
185,120,-0.220
186,120,-0.100
187,120,2.740
188,120,-0.230
189,120,-0.110
190,120,3.710
191,120,-0.200
192,120,-0.310
193,120,-0.200
194,120,-0.240
195,120,-0.310
196,120,0.740
197,120,-0.200
141,121,-0.390
142,121,0.730
143,121,0.900
144,121,-0.250
145,121,-0.240
146,121,-0.140
147,121,0.870
148,121,-1.170
149,121,0.780
150,121,-0.100
151,121,-0.330
152,121,-0.230
153,121,0.710
154,121,2.790
155,121,-0.200
156,121,3.830
157,121,3.750
158,121,0.680
159,121,4.850
160,121,2.680
161,121,5.810
162,121,7.820
163,121,18.590
164,121,5.800
165,121,6.750
166,121,11.840
167,121,12.840
168,121,9.790
169,121,14.880
170,121,10.800
171,121,5.730
172,121,9.820
173,121,5.650
174,121,16.720
175,121,7.740
176,121,1.800
177,121,2.870
178,121,5.720
179,121,2.720
180,121,5.710
181,121,0.750
182,121,6.800
183,121,1.790
184,121,-0.170
185,121,-0.240
186,121,-0.250
187,121,-0.120
188,121,-0.170
189,121,-0.130
190,121,3.870
191,121,1.760
192,121,-0.200
193,121,-0.300
194,121,-0.140
195,121,-0.160
196,121,-0.230
197,121,0.780
141,122,-0.300
142,122,-0.170
143,122,-0.170
144,122,-0.180
145,122,-0.150
146,122,-0.190
147,122,-0.240
148,122,-0.210
149,122,-0.170
150,122,0.590
151,122,-0.240
152,122,-0.160
153,122,-0.220
154,122,-0.200
155,122,-0.180
156,122,-0.160
157,122,-0.160
158,122,0.730
159,122,-0.190
160,122,3.780
161,122,5.920
162,122,4.780
163,122,11.770
164,122,4.830
165,122,6.810
166,122,13.870
