X,Y,Value
180,158,1
181,158,4
182,158,1
183,158,1
184,158,1
185,158,3
186,158,8
187,158,1
188,158,6
189,158,0
190,158,0
191,158,0
192,158,0
193,158,0
156,159,4
157,159,4
158,159,9
159,159,5
160,159,4
161,159,1
162,159,2
163,159,2
164,159,8
165,159,2
166,159,1
167,159,6
168,159,8
169,159,2
170,159,7
171,159,5
172,159,2
173,159,1
174,159,3
175,159,7
176,159,3
177,159,2
178,159,3
179,159,3
180,159,9
181,159,10
182,159,2
183,159,2
184,159,1
185,159,0
186,159,2
187,159,2
188,159,0
189,159,2
190,159,0
191,159,0
192,159,2
193,159,0
138,160,4
139,160,0
140,160,0
141,160,0
142,160,0
143,160,3
144,160,1
145,160,3
146,160,2
147,160,1
148,160,2
149,160,-1
150,160,2
151,160,0
152,160,7
153,160,6
154,160,1
155,160,3
156,160,3
157,160,4
158,160,4
159,160,4
160,160,4
161,160,7
162,160,4
163,160,6
164,160,8
165,160,8
166,160,3
167,160,1
168,160,6
169,160,5
170,160,6
171,160,1
172,160,7
173,160,6
174,160,2
175,160,6
176,160,5
177,160,6
178,160,6
179,160,16
180,160,4
181,160,1
182,160,7
183,160,12
184,160,0
185,160,6
186,160,2
187,160,1
188,160,2
189,160,1
190,160,0
191,160,0
192,160,0
193,160,2
138,161,1
139,161,0
140,161,1
141,161,0
142,161,0
143,161,0
144,161,1
145,161,1
146,161,1
147,161,3
148,161,4
149,161,2
150,161,1
151,161,12
152,161,3
153,161,5
154,161,15
155,161,2
156,161,10
157,161,4
158,161,9
159,161,6
160,161,12
161,161,2
162,161,7
163,161,5
164,161,6
165,161,5
166,161,5
167,161,3
168,161,6
169,161,1
170,161,9
171,161,10
172,161,2
173,161,3
174,161,1
175,161,6
176,161,9
177,161,10
178,161,18
179,161,11
180,161,16
181,161,9
182,161,9
183,161,6
184,161,9
185,161,9
186,161,6
187,161,4
188,161,2
189,161,0
190,161,1
191,161,2
192,161,0
193,161,0
138,162,0
139,162,1
140,162,2
141,162,2
142,162,1
143,162,2
144,162,1
145,162,1
146,162,2
147,162,3
148,162,3
149,162,3
150,162,4
151,162,8
152,162,8
153,162,6
154,162,8
155,162,8
156,162,2
157,162,17
158,162,15
159,162,5
160,162,15
161,162,4
162,162,6
163,162,13
164,162,13
165,162,12
166,162,10
167,162,10
168,162,11
169,162,12
170,162,14
171,162,13
172,162,4
173,162,18
174,162,14
175,162,15
176,162,12
177,162,16
178,162,20
179,162,16
180,162,18
181,162,19
182,162,13
183,162,17
184,162,6
185,162,6
186,162,7
187,162,2
188,162,9
189,162,0
190,162,0
191,162,0
