X,Y,Value
186,84,1
178,85,6
179,85,2
180,85,0
181,85,2
182,85,3
183,85,1
184,85,0
185,85,1
186,85,0
171,86,2
172,86,0
173,86,5
174,86,6
175,86,6
176,86,1
177,86,2
178,86,4
179,86,0
180,86,3
181,86,5
182,86,2
183,86,2
184,86,0
185,86,0
186,86,-1
163,87,1
164,87,1
165,87,2
166,87,2
167,87,5
168,87,1
169,87,1
170,87,3
171,87,3
172,87,2
173,87,1
174,87,2
175,87,2
176,87,3
177,87,4
178,87,4
179,87,2
180,87,1
181,87,0
182,87,1
183,87,1
184,87,3
185,87,0
186,87,1
187,87,1
156,88,0
157,88,-1
158,88,2
159,88,2
160,88,0
161,88,5
162,88,0
163,88,2
164,88,0
165,88,10
166,88,5
167,88,3
168,88,2
169,88,0
170,88,2
171,88,1
172,88,4
173,88,5
174,88,5
175,88,4
176,88,1
177,88,6
178,88,1
179,88,7
180,88,5
181,88,3
182,88,5
183,88,1
184,88,5
185,88,0
186,88,0
187,88,0
149,89,2
150,89,1
151,89,3
152,89,4
153,89,6
154,89,4
155,89,4
156,89,1
157,89,0
158,89,1
159,89,2
160,89,1
161,89,5
162,89,3
163,89,0
164,89,1
165,89,1
166,89,0
167,89,2
168,89,4
169,89,1
170,89,3
171,89,7
172,89,4
173,89,0
174,89,3
175,89,3
176,89,1
177,89,15
178,89,2
179,89,6
180,89,3
181,89,5
182,89,4
183,89,3
184,89,3
185,89,1
186,89,0
187,89,0
141,90,0
142,90,0
143,90,0
144,90,4
145,90,0
146,90,2
147,90,0
148,90,1
149,90,1
150,90,0
151,90,5
152,90,2
153,90,4
154,90,2
155,90,2
156,90,4
157,90,5
158,90,1
159,90,4
160,90,4
161,90,4
162,90,3
163,90,2
164,90,12
165,90,11
166,90,4
167,90,1
168,90,1
169,90,5
170,90,3
171,90,8
172,90,3
173,90,4
174,90,9
175,90,5
176,90,12
177,90,10
178,90,8
179,90,7
180,90,8
181,90,6
182,90,4
183,90,6
184,90,6
185,90,3
186,90,6
187,90,2
140,91,0
141,91,3
142,91,0
143,91,0
144,91,1
145,91,1
146,91,2
147,91,0
148,91,1
149,91,0
150,91,1
151,91,5
152,91,10
153,91,3
154,91,2
155,91,9
156,91,5
157,91,2
158,91,3
159,91,4
160,91,14
161,91,5
162,91,7
163,91,10
164,91,1
165,91,13
166,91,19
167,91,9
168,91,5
169,91,9
170,91,6
171,91,15
172,91,6
173,91,10
174,91,13
175,91,8
176,91,10
177,91,8
178,91,29
179,91,29
180,91,10
181,91,14
182,91,6
183,91,9
184,91,4
185,91,8
186,91,3
187,91,0
140,92,0
141,92,1
142,92,0
143,92,2
144,92,0
145,92,3
146,92,0
147,92,0
148,92,1
149,92,4
150,92,3
151,92,6
152,92,7
153,92,7
154,92,10
155,92,25
156,92,21
157,92,9
158,92,14
159,92,18
160,92,7
161,92,19
162,92,11
163,92,7
164,92,17
165,92,21
166,92,18
167,92,14
168,92,5
169,92,13
170,92,18
171,92,14
172,92,20
173,92,30
174,92,25
175,92,18
176,92,15
177,92,33
178,92,39
179,92,27
180,92,24
181,92,15
182,92,18
183,92,8
184,92,6
185,92,7
186,92,1
187,92,5
140,93,0
141,93,1
142,93,0
143,93,2
144,93,0
145,93,0
146,93,3
147,93,2
148,93,3
149,93,4
150,93,4
151,93,4
152,93,7
153,93,14
154,93,13
155,93,15
156,93,7
157,93,16
158,93,34
159,93,19
160,93,17
161,93,27
162,93,19
163,93,24
164,93,30
165,93,29
166,93,36
167,93,19
168,93,16
169,93,30
170,93,14
171,93,26
172,93,33
173,93,30
174,93,28
175,93,17
176,93,32
177,93,31
178,93,31
179,93,42
180,93,30
181,93,35
182,93,19
183,93,11
184,93,6
185,93,2
186,93,2
187,93,1
140,94,0
141,94,3
142,94,1
143,94,3
144,94,1
145,94,0
146,94,1
147,94,3
148,94,2
149,94,10
150,94,16
151,94,10
152,94,11
153,94,15
154,94,29
155,94,39
156,94,22
157,94,13
158,94,17
159,94,28
160,94,20
161,94,43
162,94,40
163,94,30
164,94,41
165,94,30
166,94,24
167,94,39
168,94,39
169,94,43
170,94,40
171,94,34
172,94,24
173,94,29
174,94,38
175,94,46
176,94,26
177,94,49
178,94,20
179,94,30
180,94,40
181,94,22
182,94,18
183,94,11
184,94,6
185,94,5
186,94,5
187,94,1
188,94,0
140,95,0
141,95,0
142,95,1
143,95,0
144,95,1
145,95,0
146,95,4
147,95,1
148,95,5
149,95,10
150,95,12
151,95,10
152,95,36
153,95,36
154,95,26
155,95,38
156,95,38
157,95,32
158,95,47
159,95,33
160,95,38
161,95,50
162,95,51
163,95,37
164,95,48
165,95,49
166,95,39
167,95,61
168,95,47
169,95,48
170,95,35
171,95,39
172,95,31
173,95,26
174,95,26
175,95,30
176,95,17
177,95,16
178,95,25
179,95,17
180,95,33
181,95,14
182,95,11
183,95,15
184,95,5
185,95,5
186,95,2
187,95,3
188,95,3
140,96,-1
141,96,0
142,96,1
143,96,0
144,96,0
145,96,3
146,96,3
147,96,2
148,96,9
149,96,11
150,96,14
151,96,26
152,96,26
153,96,44
154,96,35
155,96,40
156,96,57
157,96,52
158,96,32
159,96,60
160,96,55
161,96,32
162,96,30
163,96,54
164,96,71
165,96,34
166,96,46
167,96,27
168,96,28
169,96,38
170,96,43
171,96,45
172,96,42
173,96,33
174,96,20
175,96,26
176,96,18
177,96,25
178,96,16
179,96,15
180,96,13
181,96,3
182,96,10
183,96,5
184,96,5
185,96,5
186,96,1
187,96,1
188,96,6
140,97,0
141,97,0
142,97,6
143,97,2
144,97,0
145,97,2
146,97,9
147,97,1
148,97,9
149,97,7
150,97,13
151,97,27
152,97,34
153,97,32
154,97,46
155,97,41
156,97,42
157,97,47
158,97,51
159,97,43
160,97,44
161,97,35
162,97,34
163,97,27
164,97,26
165,97,26
166,97,28
167,97,29
168,97,30
169,97,19
170,97,12
171,97,13
172,97,11
173,97,22
174,97,12
175,97,11
176,97,7
177,97,8
178,97,12
179,97,5
180,97,10
181,97,9
182,97,1
183,97,9
184,97,7
185,97,4
186,97,1
187,97,5
188,97,1
140,98,0
141,98,0
142,98,0
143,98,1
144,98,1
145,98,2
146,98,2
147,98,8
148,98,6
149,98,7
150,98,19
151,98,32
152,98,23
153,98,46
154,98,54
155,98,31
156,98,35
157,98,23
158,98,41
159,98,37
160,98,35
161,98,44
162,98,18
163,98,30
164,98,36
165,98,17
166,98,16
167,98,11
168,98,13
169,98,21
170,98,20
171,98,15
172,98,9
173,98,21
174,98,12
175,98,4
176,98,8
177,98,9
178,98,5
179,98,7
180,98,8
181,98,9
182,98,1
183,98,1
184,98,1
185,98,1
186,98,3
187,98,2
188,98,2
141,99,1
142,99,3
143,99,5
144,99,0
145,99,0
146,99,7
147,99,5
148,99,8
149,99,5
150,99,22
151,99,11
152,99,27
153,99,30
154,99,23
155,99,37
156,99,25
157,99,23
158,99,26
159,99,14
160,99,9
161,99,22
162,99,14
163,99,33
164,99,17
165,99,13
166,99,10
167,99,9
168,99,14
169,99,8
170,99,6
171,99,5
172,99,10
173,99,5
174,99,6
175,99,3
176,99,9
177,99,1
178,99,1
179,99,0
180,99,2
181,99,4
182,99,6
183,99,8
184,99,1
185,99,2
186,99,4
187,99,1
188,99,0
141,100,0
142,100,2
143,100,0
144,100,0
145,100,2
146,100,2
147,100,2
148,100,2
149,100,13
150,100,7
151,100,6
152,100,23
153,100,22
154,100,26
155,100,20
156,100,18
157,100,13
158,100,24
159,100,18
160,100,14
161,100,5
162,100,5
163,100,15
164,100,3
165,100,6
166,100,6
167,100,7
168,100,6
169,100,9
170,100,9
171,100,7
172,100,9
173,100,4
174,100,4
175,100,4
176,100,2
177,100,6
178,100,5
179,100,2
180,100,6
181,100,10
182,100,1
183,100,1
184,100,3
185,100,0
186,100,1
187,100,0
188,100,0
141,101,0
142,101,0
143,101,6
144,101,0
145,101,0
146,101,7
147,101,2
148,101,3
149,101,4
150,101,11
151,101,10
152,101,14
153,101,21
154,101,14
155,101,15
156,101,7
157,101,10
158,101,9
159,101,8
160,101,8
161,101,14
162,101,7
163,101,21
164,101,6
165,101,14
166,101,5
167,101,8
168,101,2
169,101,5
170,101,3
171,101,3
172,101,2
173,101,5
174,101,7
175,101,2
176,101,3
177,101,6
178,101,1
179,101,0
180,101,4
181,101,7
182,101,3
141,102,1
142,102,2
143,102,7
144,102,2
145,102,3
146,102,1
147,102,3
148,102,6
149,102,4
150,102,10
151,102,8
152,102,14
153,102,4
154,102,6
155,102,11
156,102,3
157,102,6
158,102,5
159,102,4
160,102,13
161,102,3
162,102,10
163,102,7
164,102,3
165,102,0
166,102,1
167,102,2
168,102,3
169,102,3
170,102,7
171,102,2
172,102,4
173,102,4
