X,Y,Value
176,153,-0.260
173,154,0.840
174,154,3.830
175,154,2.760
176,154,2.870
170,155,1.800
171,155,1.850
172,155,0.760
173,155,0.790
174,155,-0.210
175,155,-0.200
176,155,-0.280
177,155,2.790
167,156,-0.180
168,156,0.760
169,156,1.730
170,156,2.850
171,156,1.770
172,156,1.830
173,156,-0.280
174,156,-0.370
175,156,-0.300
176,156,-0.220
177,156,-0.300
165,157,4.740
166,157,1.790
167,157,1.680
168,157,3.810
169,157,0.870
170,157,-0.240
171,157,-0.170
172,157,3.810
173,157,5.760
174,157,0.760
175,157,1.720
176,157,-0.360
177,157,-0.290
162,158,0.820
163,158,4.770
164,158,2.760
165,158,-0.260
166,158,4.830
167,158,0.780
168,158,2.700
169,158,4.680
170,158,3.730
171,158,1.830
172,158,-0.230
173,158,-0.080
174,158,2.660
175,158,-0.270
176,158,3.800
177,158,0.790
178,158,-0.200
159,159,-0.250
160,159,12.740
161,159,6.760
162,159,2.840
163,159,3.850
164,159,0.810
165,159,2.700
166,159,-0.140
167,159,0.670
168,159,7.830
169,159,0.800
170,159,1.750
171,159,3.800
172,159,3.670
173,159,1.900
174,159,0.690
175,159,-0.260
176,159,-0.310
177,159,0.810
178,159,2.710
156,160,0.930
157,160,4.800
158,160,0.560
159,160,4.790
160,160,3.810
161,160,0.780
162,160,8.860
163,160,1.800
164,160,6.800
165,160,0.790
166,160,2.790
167,160,11.840
168,160,1.780
169,160,6.770
170,160,3.800
171,160,5.790
172,160,5.690
173,160,3.840
174,160,1.800
175,160,-0.220
176,160,3.800
177,160,7.770
178,160,-0.280
153,161,4.810
154,161,4.760
155,161,0.760
156,161,1.710
157,161,1.830
158,161,6.840
159,161,7.780
160,161,12.830
161,161,0.840
162,161,1.690
163,161,6.710
164,161,4.840
165,161,1.780
166,161,2.740
167,161,4.660
168,161,6.860
169,161,-0.080
170,161,6.860
171,161,9.860
172,161,4.750
173,161,12.680
174,161,10.880
175,161,9.770
176,161,2.690
177,161,0.680
178,161,-0.280
179,161,0.790
150,162,2.810
151,162,1.700
152,162,1.750
153,162,0.710
154,162,1.780
155,162,1.610
156,162,1.720
157,162,3.750
158,162,2.600
159,162,-0.230
160,162,5.660
161,162,0.710
162,162,4.750
163,162,2.740
164,162,4.860
165,162,7.700
166,162,9.830
167,162,6.760
168,162,1.740
169,162,6.730
170,162,6.790
171,162,9.630
