X,Y,Value
123,1,-0.170
124,1,-0.110
125,1,-0.130
126,1,0.820
127,1,-0.070
128,1,0.810
129,1,2.800
130,1,-0.160
131,1,-0.040
132,1,5.790
133,1,-0.190
134,1,-0.100
135,1,0.830
136,1,0.940
137,1,2.790
138,1,-0.180
139,1,5.780
140,1,3.820
141,1,7.770
142,1,3.700
143,1,8.860
144,1,13.760
123,2,-0.080
124,2,-0.180
125,2,0.820
126,2,0.760
127,2,1.840
128,2,-0.070
129,2,-0.240
130,2,-0.140
131,2,-0.150
132,2,6.760
133,2,2.870
134,2,0.860
135,2,-0.270
136,2,1.840
137,2,5.840
138,2,0.770
139,2,5.830
140,2,0.850
141,2,7.860
142,2,11.840
143,2,6.850
144,2,2.800
145,2,11.880
146,2,5.830
147,2,9.770
148,2,8.860
149,2,15.920
150,2,4.800
151,2,5.870
152,2,8.870
153,2,0.830
154,2,5.830
155,2,6.870
156,2,7.810
157,2,4.830
158,2,2.800
159,2,5.890
160,2,8.820
161,2,4.860
162,2,3.850
163,2,11.760
164,2,6.840
165,2,1.840
166,2,-0.140
167,2,5.680
168,2,4.790
169,2,1.810
170,2,0.840
171,2,1.860
172,2,-0.250
173,2,2.860
174,2,2.680
175,2,1.850
176,2,-0.230
123,3,-0.170
124,3,-0.070
125,3,-0.230
126,3,-0.150
127,3,-0.190
128,3,-0.190
129,3,2.730
130,3,1.900
131,3,2.880
132,3,1.760
133,3,0.820
134,3,1.890
135,3,1.810
136,3,0.810
137,3,0.860
138,3,9.810
139,3,4.900
140,3,7.820
141,3,10.860
142,3,3.860
143,3,7.900
144,3,15.890
145,3,7.820
146,3,14.890
147,3,18.810
148,3,10.890
149,3,6.780
150,3,8.710
151,3,14.860
152,3,3.880
153,3,2.800
154,3,0.760
155,3,17.930
156,3,10.880
157,3,0.940
158,3,14.790
159,3,7.770
160,3,0.850
161,3,5.840
162,3,4.800
163,3,3.750
164,3,2.900
165,3,3.910
166,3,6.840
167,3,3.870
168,3,0.770
169,3,0.780
170,3,2.900
171,3,7.840
172,3,7.850
173,3,3.790
174,3,7.900
175,3,-0.220
176,3,1.850
177,3,1.810
178,3,1.820
179,3,0.870
180,3,0.870
181,3,4.900
182,3,0.930
183,3,0.770
184,3,2.830
185,3,-0.180
123,4,-0.150
124,4,-0.210
125,4,-0.140
126,4,1.830
127,4,-0.140
128,4,-0.080
129,4,1.800
130,4,0.910
131,4,-0.210
132,4,5.840
133,4,-0.270
134,4,0.670
135,4,5.770
136,4,0.900
137,4,6.770
138,4,5.910
139,4,5.840
140,4,4.900
141,4,12.920
142,4,13.920
143,4,8.880
144,4,19.860
145,4,11.830
146,4,15.800
147,4,12.720
148,4,19.890
149,4,13.800
150,4,11.820
151,4,18.760
152,4,7.870
153,4,9.770
154,4,16.790
155,4,13.960
156,4,7.780
157,4,8.840
158,4,8.830
159,4,13.880
160,4,6.930
161,4,8.780
162,4,0.840
163,4,7.860
164,4,3.840
165,4,15.900
166,4,10.870
167,4,4.850
168,4,8.890
169,4,1.940
170,4,10.810
171,4,6.860
172,4,2.880
173,4,2.840
174,4,2.820
175,4,9.840
176,4,2.810
177,4,1.880
178,4,-0.200
179,4,0.860
180,4,-0.260
181,4,1.620
182,4,-0.180
183,4,9.830
184,4,0.760
185,4,2.760
123,5,0.830
124,5,-0.160
125,5,0.820
126,5,-0.210
127,5,2.910
128,5,0.890
129,5,-0.140
130,5,-0.160
131,5,6.920
132,5,0.880
133,5,1.890
134,5,3.940
135,5,2.780
136,5,5.760
137,5,5.860
138,5,4.800
139,5,11.750
140,5,16.760
141,5,29.910
142,5,34.820
143,5,20.860
144,5,22.810
145,5,27.900
146,5,26.910
147,5,26.970
148,5,30.800
149,5,21.870
150,5,28.570
151,5,25.800
152,5,20.860
153,5,11.810
154,5,22.890
155,5,11.810
156,5,2.890
157,5,11.890
158,5,14.620
159,5,7.870
160,5,13.830
161,5,13.810
162,5,4.880
163,5,13.870
164,5,9.800
165,5,8.740
166,5,11.790
167,5,6.760
168,5,5.850
169,5,17.730
170,5,3.730
171,5,0.830
172,5,4.900
173,5,3.820
174,5,6.920
175,5,4.870
176,5,5.840
177,5,7.840
178,5,2.940
179,5,0.890
180,5,1.980
181,5,0.760
182,5,-0.180
183,5,-0.120
184,5,1.820
185,5,3.870
123,6,-0.160
124,6,-0.110
125,6,0.820
126,6,-0.310
127,6,1.910
128,6,2.860
129,6,-0.310
130,6,0.910
