X,Y,Value
193,133,2
194,133,4
177,134,10
178,134,8
179,134,3
180,134,8
181,134,7
182,134,5
183,134,3
184,134,6
185,134,1
186,134,1
187,134,4
188,134,3
189,134,0
190,134,0
191,134,2
192,134,3
193,134,1
194,134,2
162,135,14
163,135,6
164,135,6
165,135,2
166,135,9
167,135,7
168,135,7
169,135,7
170,135,9
171,135,15
172,135,12
173,135,19
174,135,8
175,135,7
176,135,16
177,135,7
178,135,11
179,135,3
180,135,11
181,135,2
182,135,17
183,135,4
184,135,4
185,135,7
186,135,4
187,135,3
188,135,6
189,135,1
190,135,1
191,135,0
192,135,0
193,135,1
194,135,2
147,136,7
148,136,9
149,136,6
150,136,10
151,136,14
152,136,3
153,136,7
154,136,13
155,136,22
156,136,19
157,136,10
158,136,4
159,136,6
160,136,12
161,136,15
162,136,25
163,136,10
164,136,10
165,136,10
166,136,12
167,136,17
168,136,9
169,136,10
170,136,26
171,136,11
172,136,12
173,136,12
174,136,18
175,136,12
176,136,11
177,136,12
178,136,16
179,136,21
180,136,15
181,136,10
182,136,19
183,136,15
184,136,14
185,136,7
186,136,8
187,136,6
188,136,5
189,136,2
190,136,1
191,136,0
192,136,1
193,136,1
194,136,0
132,137,1
133,137,-1
134,137,6
135,137,3
136,137,3
137,137,4
138,137,5
139,137,7
140,137,0
141,137,9
142,137,2
143,137,5
144,137,3
145,137,8
146,137,12
147,137,6
148,137,10
149,137,8
150,137,10
151,137,23
152,137,16
153,137,22
154,137,19
155,137,11
156,137,21
157,137,12
158,137,17
159,137,12
160,137,17
161,137,7
162,137,18
163,137,13
164,137,14
165,137,8
166,137,19
167,137,9
168,137,24
169,137,17
170,137,28
171,137,15
172,137,19
173,137,23
174,137,20
175,137,25
176,137,21
177,137,37
178,137,34
179,137,41
180,137,33
181,137,29
182,137,27
183,137,26
184,137,15
185,137,8
186,137,6
187,137,11
188,137,6
189,137,5
190,137,1
191,137,1
192,137,4
193,137,2
194,137,3
132,138,3
133,138,0
134,138,0
135,138,1
136,138,1
137,138,6
138,138,1
139,138,1
140,138,6
141,138,2
142,138,1
143,138,1
144,138,3
145,138,12
146,138,21
147,138,19
148,138,11
149,138,13
150,138,13
151,138,10
152,138,27
153,138,27
154,138,30
155,138,28
156,138,24
157,138,21
158,138,17
159,138,23
160,138,25
161,138,24
162,138,20
163,138,23
164,138,24
165,138,39
166,138,22
167,138,22
168,138,20
169,138,36
170,138,36
171,138,30
172,138,35
173,138,39
174,138,71
175,138,43
176,138,60
177,138,79
178,138,76
179,138,79
180,138,67
181,138,66
182,138,45
183,138,28
184,138,27
185,138,13
186,138,8
187,138,8
188,138,4
189,138,0
190,138,4
191,138,1
192,138,2
193,138,3
194,138,1
132,139,1
133,139,1
134,139,3
135,139,1
136,139,1
137,139,1
138,139,1
139,139,6
140,139,3
141,139,3
142,139,5
143,139,18
144,139,26
145,139,14
146,139,19
147,139,24
148,139,22
149,139,48
150,139,25
151,139,53
152,139,52
153,139,53
154,139,57
155,139,37
156,139,55
157,139,46
158,139,28
159,139,34
160,139,41
161,139,42
162,139,32
163,139,38
164,139,32
165,139,38
166,139,39
167,139,31
168,139,61
169,139,62
170,139,56
171,139,51
172,139,64
173,139,68
174,139,76
175,139,102
176,139,111
177,139,132
178,139,134
179,139,136
180,139,141
181,139,85
182,139,52
183,139,42
184,139,21
185,139,18
186,139,9
187,139,13
188,139,3
189,139,0
190,139,8
191,139,1
192,139,3
193,139,4
194,139,0
132,140,1
133,140,0
134,140,1
135,140,0
136,140,4
137,140,2
138,140,0
139,140,6
140,140,5
141,140,9
142,140,13
143,140,16
144,140,23
145,140,41
146,140,49
147,140,43
148,140,49
149,140,78
150,140,66
151,140,92
152,140,92
153,140,79
154,140,81
155,140,98
156,140,69
157,140,60
158,140,83
159,140,79
160,140,91
161,140,67
162,140,46
163,140,77
164,140,90
165,140,98
166,140,85
167,140,84
168,140,85
169,140,95
170,140,127
171,140,124
