X,Y,Value
193,124,0
194,124,0
195,124,1
196,124,2
197,124,1
198,124,0
199,124,0
200,124,0
201,124,1
202,124,2
173,125,2
174,125,2
175,125,4
176,125,6
177,125,5
178,125,1
179,125,6
180,125,5
181,125,4
182,125,4
183,125,6
184,125,1
185,125,3
186,125,7
187,125,4
188,125,3
189,125,2
190,125,3
191,125,3
192,125,0
193,125,3
194,125,0
195,125,-1
196,125,1
197,125,2
198,125,0
199,125,0
200,125,1
201,125,0
202,125,0
152,126,6
153,126,2
154,126,14
155,126,5
156,126,1
157,126,14
158,126,3
159,126,3
160,126,3
161,126,10
162,126,6
163,126,1
164,126,6
165,126,6
166,126,10
167,126,11
168,126,8
169,126,4
170,126,6
171,126,10
172,126,8
173,126,4
174,126,1
175,126,7
176,126,14
177,126,3
178,126,7
179,126,6
180,126,11
181,126,3
182,126,7
183,126,8
184,126,7
185,126,3
186,126,3
187,126,1
188,126,0
189,126,1
190,126,4
191,126,1
192,126,1
193,126,0
194,126,0
195,126,0
196,126,2
197,126,0
198,126,1
199,126,0
200,126,0
201,126,3
202,126,0
132,127,2
133,127,2
134,127,-1
135,127,0
136,127,5
137,127,2
138,127,0
139,127,1
140,127,0
141,127,0
142,127,0
143,127,1
144,127,0
145,127,11
146,127,3
147,127,5
148,127,3
149,127,2
150,127,16
151,127,3
152,127,7
153,127,3
154,127,12
155,127,11
156,127,7
157,127,11
158,127,17
159,127,4
160,127,7
161,127,11
162,127,11
163,127,6
164,127,18
165,127,14
166,127,2
167,127,5
168,127,12
169,127,22
170,127,3
171,127,14
172,127,17
173,127,18
174,127,9
175,127,22
176,127,16
177,127,15
178,127,13
179,127,14
180,127,4
181,127,5
182,127,5
183,127,4
184,127,8
185,127,7
186,127,0
187,127,1
188,127,7
189,127,2
190,127,2
191,127,6
192,127,5
193,127,0
194,127,1
195,127,0
196,127,0
197,127,0
198,127,0
199,127,0
200,127,1
201,127,4
202,127,5
203,127,0
112,128,0
113,128,0
114,128,0
115,128,0
116,128,0
117,128,1
118,128,5
119,128,0
120,128,1
121,128,0
122,128,2
123,128,0
124,128,2
125,128,1
126,128,1
127,128,0
128,128,5
129,128,0
130,128,1
131,128,0
132,128,1
133,128,0
134,128,1
135,128,1
136,128,0
137,128,6
138,128,3
139,128,0
140,128,1
141,128,2
142,128,6
143,128,7
144,128,3
145,128,1
146,128,4
147,128,4
148,128,5
149,128,11
150,128,13
151,128,7
152,128,11
153,128,9
154,128,13
155,128,15
156,128,6
157,128,12
158,128,8
159,128,13
160,128,13
161,128,11
162,128,12
163,128,13
164,128,9
165,128,6
166,128,10
167,128,7
168,128,23
169,128,8
170,128,20
171,128,5
172,128,8
173,128,12
174,128,19
175,128,15
176,128,12
177,128,9
178,128,14
179,128,17
180,128,7
181,128,8
182,128,7
183,128,3
184,128,2
185,128,6
186,128,8
187,128,3
188,128,5
189,128,0
190,128,0
191,128,7
192,128,2
193,128,0
194,128,2
195,128,2
196,128,0
197,128,0
198,128,0
199,128,0
200,128,1
201,128,4
202,128,1
203,128,1
91,129,1
92,129,1
93,129,4
