X,Y,Value
137,111,2
138,111,0
139,111,6
140,111,3
141,111,1
137,112,3
138,112,2
139,112,2
140,112,6
141,112,2
142,112,4
143,112,0
144,112,3
145,112,11
146,112,12
147,112,11
148,112,9
149,112,17
150,112,21
151,112,11
152,112,16
153,112,8
154,112,16
155,112,16
156,112,17
157,112,10
158,112,13
159,112,4
160,112,17
161,112,7
162,112,6
163,112,9
164,112,5
165,112,16
166,112,4
167,112,10
168,112,8
169,112,12
170,112,7
137,113,0
138,113,16
139,113,3
140,113,4
141,113,7
142,113,4
143,113,4
144,113,10
145,113,7
146,113,12
147,113,17
148,113,22
149,113,28
150,113,22
151,113,36
152,113,31
153,113,26
154,113,33
155,113,21
156,113,20
157,113,22
158,113,23
159,113,7
160,113,11
161,113,27
162,113,20
163,113,14
164,113,16
165,113,9
166,113,16
167,113,13
168,113,6
169,113,8
170,113,11
171,113,20
172,113,9
173,113,10
174,113,17
175,113,7
176,113,10
177,113,10
178,113,12
179,113,18
180,113,21
181,113,15
182,113,13
183,113,7
184,113,8
185,113,9
186,113,11
187,113,4
188,113,2
189,113,1
190,113,0
191,113,2
192,113,3
193,113,1
194,113,4
195,113,0
196,113,1
137,114,2
138,114,5
139,114,1
140,114,3
141,114,7
142,114,4
143,114,3
144,114,19
145,114,11
146,114,21
147,114,28
148,114,43
149,114,25
150,114,36
151,114,48
152,114,46
153,114,44
154,114,30
155,114,35
156,114,24
157,114,27
158,114,33
159,114,29
160,114,29
161,114,14
162,114,17
163,114,26
164,114,26
165,114,14
166,114,12
167,114,29
168,114,8
169,114,14
170,114,8
171,114,24
172,114,15
173,114,15
174,114,14
175,114,26
176,114,22
177,114,22
178,114,21
179,114,21
180,114,19
181,114,17
182,114,11
183,114,3
184,114,16
185,114,16
186,114,1
187,114,3
188,114,6
189,114,5
190,114,0
191,114,2
192,114,0
193,114,0
194,114,6
195,114,2
196,114,0
137,115,3
138,115,2
139,115,2
140,115,4
141,115,0
142,115,2
143,115,12
144,115,15
145,115,24
146,115,36
147,115,48
148,115,41
149,115,73
150,115,50
151,115,83
152,115,104
153,115,73
154,115,66
155,115,85
156,115,78
157,115,69
158,115,40
159,115,40
160,115,29
161,115,30
162,115,26
163,115,51
164,115,28
165,115,20
166,115,32
167,115,17
168,115,27
169,115,13
170,115,19
171,115,32
172,115,18
173,115,22
174,115,40
175,115,22
176,115,29
177,115,40
178,115,33
179,115,54
180,115,35
181,115,47
182,115,26
183,115,17
184,115,10
185,115,12
186,115,18
187,115,5
188,115,1
189,115,3
190,115,4
191,115,2
192,115,0
193,115,3
194,115,1
195,115,0
196,115,5
137,116,0
138,116,1
139,116,0
140,116,1
141,116,8
142,116,3
143,116,17
144,116,17
145,116,22
146,116,53
147,116,46
148,116,54
149,116,63
150,116,110
151,116,96
152,116,132
153,116,126
154,116,102
155,116,98
156,116,116
157,116,102
158,116,104
159,116,82
160,116,56
161,116,69
162,116,60
163,116,50
164,116,36
165,116,53
166,116,35
167,116,51
168,116,53
169,116,57
170,116,34
171,116,42
172,116,67
173,116,88
174,116,69
175,116,68
176,116,70
177,116,89
178,116,116
179,116,74
180,116,55
181,116,68
182,116,48
183,116,38
184,116,15
185,116,17
186,116,9
187,116,5
188,116,2
189,116,2
190,116,3
191,116,1
192,116,7
193,116,4
194,116,5
195,116,1
196,116,0
137,117,4
138,117,1
139,117,5
140,117,0
141,117,4
142,117,6
143,117,8
144,117,11
145,117,29
146,117,40
147,117,59
148,117,85
149,117,117
150,117,122
151,117,163
