X,Y,Value
100,121,1
101,121,1
102,121,0
103,121,0
104,121,0
105,121,0
106,121,0
107,121,0
108,121,0
109,121,1
110,121,0
111,121,0
112,121,0
113,121,0
114,121,0
115,121,0
116,121,0
117,121,0
100,122,0
101,122,0
102,122,0
103,122,1
104,122,0
105,122,1
106,122,-1
107,122,1
108,122,0
109,122,-1
110,122,1
111,122,0
112,122,0
113,122,1
114,122,1
115,122,0
116,122,0
117,122,2
118,122,-1
119,122,1
120,122,0
121,122,1
122,122,0
123,122,0
124,122,0
125,122,0
126,122,0
127,122,0
128,122,2
129,122,0
130,122,0
131,122,0
132,122,0
133,122,0
134,122,1
135,122,0
100,123,-1
101,123,0
102,123,0
103,123,0
104,123,0
105,123,0
106,123,0
107,123,2
108,123,1
109,123,0
110,123,0
111,123,0
112,123,0
113,123,0
114,123,1
115,123,-1
116,123,2
117,123,1
118,123,1
119,123,0
120,123,0
121,123,0
122,123,0
123,123,0
124,123,0
125,123,2
126,123,2
127,123,0
128,123,0
129,123,0
130,123,0
131,123,1
132,123,0
133,123,0
134,123,0
135,123,0
136,123,1
137,123,0
138,123,0
139,123,0
140,123,0
141,123,0
142,123,1
143,123,1
144,123,0
145,123,0
146,123,0
147,123,3
148,123,0
149,123,0
150,123,2
151,123,5
152,123,0
153,123,0
99,124,3
100,124,0
101,124,0
102,124,1
103,124,0
104,124,0
105,124,0
106,124,0
107,124,-1
108,124,0
109,124,0
110,124,0
111,124,1
112,124,0
113,124,0
114,124,0
115,124,0
116,124,0
117,124,0
118,124,0
119,124,1
120,124,0
121,124,0
122,124,-1
123,124,0
124,124,2
125,124,0
126,124,0
127,124,0
128,124,2
129,124,0
130,124,0
131,124,0
132,124,0
133,124,0
134,124,0
135,124,0
136,124,0
137,124,2
138,124,0
139,124,0
140,124,0
141,124,0
142,124,3
143,124,0
144,124,1
145,124,5
146,124,2
147,124,3
148,124,0
149,124,1
150,124,3
151,124,2
152,124,1
153,124,5
154,124,8
155,124,8
156,124,8
157,124,4
158,124,3
159,124,5
160,124,2
161,124,2
162,124,1
163,124,3
164,124,4
165,124,7
166,124,3
167,124,2
168,124,1
169,124,5
170,124,4
171,124,1
99,125,0
100,125,0
101,125,1
102,125,0
103,125,0
104,125,0
105,125,0
106,125,0
107,125,0
108,125,0
109,125,2
110,125,0
111,125,0
112,125,0
113,125,0
114,125,0
115,125,0
116,125,0
117,125,0
118,125,5
119,125,0
120,125,1
121,125,0
122,125,0
123,125,0
124,125,0
125,125,0
126,125,0
127,125,0
128,125,-1
129,125,0
130,125,1
131,125,0
132,125,0
133,125,0
134,125,0
135,125,1
136,125,0
137,125,-1
138,125,1
139,125,2
140,125,0
141,125,1
142,125,2
143,125,1
144,125,4
145,125,2
146,125,0
147,125,5
148,125,4
149,125,4
150,125,2
151,125,7
152,125,2
153,125,8
154,125,9
155,125,6
