X,Y,Value
193,5,0
194,5,0
195,5,0
187,6,3
188,6,0
189,6,2
190,6,0
191,6,1
192,6,1
193,6,5
194,6,0
195,6,0
181,7,1
182,7,1
183,7,0
184,7,1
185,7,2
186,7,0
187,7,0
188,7,1
189,7,0
190,7,1
191,7,0
192,7,0
193,7,0
194,7,0
195,7,0
174,8,2
175,8,0
176,8,1
177,8,2
178,8,4
179,8,2
180,8,0
181,8,2
182,8,1
183,8,0
184,8,0
185,8,0
186,8,0
187,8,0
188,8,0
189,8,2
190,8,0
191,8,-1
192,8,0
193,8,0
194,8,1
195,8,-1
168,9,2
169,9,-1
170,9,2
171,9,0
172,9,0
173,9,0
174,9,0
175,9,-1
176,9,1
177,9,5
178,9,1
179,9,-1
180,9,1
181,9,2
182,9,0
183,9,1
184,9,0
185,9,3
186,9,0
187,9,0
188,9,1
189,9,4
190,9,1
191,9,0
192,9,2
193,9,4
194,9,3
195,9,1
161,10,0
162,10,1
163,10,3
164,10,1
165,10,4
166,10,2
167,10,0
168,10,0
169,10,2
170,10,2
171,10,0
172,10,1
173,10,5
174,10,2
175,10,1
176,10,0
177,10,4
178,10,0
179,10,2
180,10,6
181,10,1
182,10,0
183,10,1
184,10,5
185,10,0
186,10,2
187,10,1
188,10,2
189,10,1
190,10,5
191,10,3
192,10,0
193,10,0
194,10,0
195,10,0
196,10,0
155,11,6
156,11,3
157,11,3
158,11,1
159,11,0
160,11,2
161,11,0
162,11,5
163,11,2
164,11,0
165,11,2
166,11,1
167,11,2
168,11,2
169,11,2
170,11,1
171,11,0
172,11,5
173,11,2
174,11,5
175,11,16
176,11,1
177,11,1
178,11,1
179,11,3
180,11,2
181,11,3
182,11,3
183,11,2
184,11,2
185,11,1
186,11,3
187,11,0
188,11,1
189,11,1
190,11,1
191,11,1
192,11,0
193,11,2
194,11,1
195,11,0
196,11,0
149,12,0
150,12,1
151,12,2
152,12,10
153,12,0
154,12,2
155,12,1
156,12,4
157,12,1
158,12,0
159,12,4
160,12,6
161,12,2
162,12,0
163,12,0
164,12,4
165,12,0
166,12,3
167,12,2
168,12,2
169,12,5
170,12,11
171,12,1
172,12,2
173,12,1
174,12,1
175,12,2
176,12,6
177,12,4
178,12,5
179,12,1
180,12,4
181,12,4
182,12,6
183,12,0
184,12,4
185,12,1
186,12,3
187,12,1
188,12,3
189,12,1
190,12,4
191,12,7
192,12,0
193,12,1
194,12,0
195,12,0
196,12,0
142,13,0
143,13,1
144,13,1
145,13,1
146,13,1
147,13,5
148,13,4
149,13,2
150,13,3
151,13,0
152,13,0
153,13,2
154,13,4
155,13,2
156,13,4
157,13,1
158,13,2
159,13,3
160,13,3
161,13,3
162,13,5
163,13,3
164,13,6
165,13,2
166,13,8
167,13,1
168,13,6
169,13,7
170,13,5
171,13,2
172,13,10
173,13,3
174,13,3
175,13,5
176,13,4
177,13,3
178,13,8
179,13,1
180,13,5
181,13,14
182,13,7
183,13,4
184,13,6
185,13,7
186,13,1
187,13,5
188,13,3
189,13,0
190,13,2
191,13,4
192,13,0
193,13,4
194,13,0
195,13,1
196,13,0
136,14,2
137,14,0
138,14,0
139,14,0
140,14,0
141,14,0
142,14,0
143,14,0
144,14,0
145,14,0
146,14,0
147,14,0
148,14,2
149,14,0
150,14,1
151,14,2
152,14,6
153,14,5
154,14,5
155,14,7
156,14,10
157,14,1
158,14,4
159,14,16
160,14,4
161,14,5
162,14,3
163,14,10
164,14,4
165,14,9
166,14,4
167,14,0
168,14,4
169,14,4
170,14,0
171,14,5
172,14,19
173,14,6
174,14,10
175,14,4
176,14,7
177,14,8
178,14,19
179,14,16
180,14,20
181,14,22
182,14,6
183,14,13
184,14,13
185,14,5
186,14,3
187,14,1
188,14,0
189,14,7
190,14,1
191,14,2
192,14,1
193,14,5
194,14,0
195,14,0
196,14,0
130,15,0
131,15,0
132,15,0
133,15,2
134,15,0
135,15,0
136,15,2
137,15,-1
138,15,0
139,15,2
140,15,0
141,15,0
142,15,2
143,15,2
144,15,0
145,15,0
146,15,3
147,15,0
148,15,5
149,15,4
150,15,5
151,15,1
152,15,5
153,15,9
154,15,6
155,15,7
156,15,5
157,15,5
158,15,5
159,15,11
160,15,16
161,15,6
162,15,11
163,15,11
164,15,7
165,15,7
166,15,16
167,15,12
168,15,11
169,15,4
170,15,20
171,15,11
172,15,18
173,15,17
174,15,12
175,15,19
176,15,9
177,15,17
178,15,12
179,15,10
180,15,23
181,15,14
182,15,6
183,15,18
184,15,5
185,15,4
186,15,1
187,15,0
188,15,4
189,15,0
190,15,4
191,15,1
192,15,0
193,15,2
194,15,5
195,15,3
196,15,0
129,16,0
130,16,0
131,16,0
132,16,0
133,16,1
134,16,0
135,16,0
136,16,0
137,16,0
138,16,1
139,16,1
140,16,1
141,16,6
142,16,1
143,16,1
144,16,1
145,16,2
146,16,1
147,16,0
148,16,6
149,16,8
150,16,6
151,16,4
152,16,14
153,16,6
154,16,8
155,16,9
156,16,9
157,16,6
158,16,3
159,16,11
160,16,9
161,16,10
162,16,13
163,16,19
164,16,16
165,16,14
166,16,19
167,16,17
168,16,19
169,16,14
170,16,16
171,16,13
172,16,15
173,16,15
174,16,24
175,16,16
176,16,20
177,16,16
178,16,20
179,16,17
180,16,15
181,16,15
182,16,13
183,16,8
184,16,12
185,16,4
186,16,12
187,16,1
188,16,-1
189,16,1
190,16,2
191,16,4
192,16,1
193,16,4
194,16,1
195,16,-1
196,16,3
129,17,0
130,17,0
131,17,0
132,17,0
133,17,0
134,17,0
135,17,1
136,17,0
137,17,2
138,17,0
139,17,5
140,17,0
141,17,1
142,17,1
143,17,3
144,17,3
145,17,8
146,17,3
147,17,4
148,17,10
149,17,8
150,17,8
151,17,21
152,17,18
153,17,12
154,17,13
155,17,20
156,17,10
157,17,6
158,17,20
159,17,21
160,17,19
161,17,27
162,17,25
163,17,10
164,17,15
165,17,14
166,17,27
167,17,20
168,17,17
169,17,18
170,17,24
171,17,16
172,17,10
173,17,16
174,17,21
175,17,16
176,17,11
177,17,23
178,17,14
179,17,16
180,17,17
181,17,10
182,17,7
183,17,4
184,17,5
185,17,3
186,17,4
187,17,7
188,17,2
189,17,0
190,17,0
191,17,4
192,17,0
193,17,0
194,17,1
195,17,2
196,17,0
197,17,2
129,18,1
130,18,0
131,18,0
132,18,0
133,18,0
134,18,0
135,18,4
136,18,1
137,18,0
138,18,1
139,18,-1
140,18,0
141,18,0
142,18,1
143,18,3
144,18,3
145,18,3
146,18,2
147,18,5
148,18,16
149,18,16
150,18,15
151,18,22
152,18,24
153,18,16
154,18,18
155,18,23
156,18,19
157,18,24
158,18,24
159,18,20
160,18,33
161,18,30
162,18,17
163,18,18
164,18,19
165,18,20
166,18,28
167,18,14
168,18,20
169,18,38
170,18,31
171,18,27
172,18,29
173,18,27
174,18,16
175,18,13
176,18,4
177,18,23
178,18,14
179,18,8
180,18,12
181,18,6
182,18,6
183,18,5
184,18,9
185,18,5
186,18,5
187,18,2
188,18,4
189,18,5
190,18,0
191,18,1
192,18,3
193,18,-1
194,18,1
195,18,1
196,18,1
197,18,1
129,19,0
130,19,0
131,19,-1
132,19,3
133,19,0
134,19,0
135,19,3
136,19,1
137,19,2
138,19,1
139,19,1
140,19,1
141,19,1
142,19,5
143,19,0
144,19,2
145,19,10
146,19,5
147,19,16
148,19,15
149,19,19
150,19,29
151,19,26
152,19,44
153,19,31
154,19,23
155,19,27
156,19,23
157,19,26
158,19,35
159,19,27
160,19,28
161,19,31
162,19,29
163,19,26
164,19,21
165,19,23
166,19,20
167,19,20
168,19,21
169,19,20
170,19,13
171,19,30
172,19,7
173,19,31
174,19,4
175,19,10
176,19,10
177,19,14
178,19,12
179,19,12
180,19,2
181,19,4
