X,Y,Value
101,111,-0.200
102,111,-0.280
103,111,-0.290
104,111,0.830
101,112,-0.210
102,112,-0.300
103,112,-0.350
104,112,-0.150
105,112,-0.190
106,112,0.870
107,112,-0.250
108,112,0.700
109,112,0.850
110,112,-0.100
111,112,-0.270
112,112,-0.180
113,112,2.820
114,112,-0.090
115,112,-0.200
116,112,-0.290
117,112,2.820
118,112,0.750
119,112,-0.180
120,112,-0.250
121,112,0.740
122,112,-0.250
100,113,-0.150
101,113,-0.290
102,113,-0.470
103,113,0.760
104,113,2.710
105,113,-0.220
106,113,-0.170
107,113,0.940
108,113,-0.290
109,113,-0.160
110,113,-0.120
111,113,-0.170
112,113,-0.270
113,113,-0.210
114,113,2.800
115,113,-0.150
116,113,4.780
117,113,-0.220
118,113,-0.270
119,113,-0.490
120,113,-0.240
121,113,-0.200
122,113,-0.340
123,113,-0.270
124,113,0.810
125,113,0.770
126,113,-0.210
127,113,-0.230
128,113,0.890
129,113,-0.180
130,113,-0.270
131,113,-0.110
132,113,-0.220
133,113,-0.150
134,113,-0.210
135,113,-0.140
136,113,-0.280
137,113,-0.300
138,113,-0.220
139,113,0.820
100,114,0.610
101,114,-0.180
102,114,-0.250
103,114,-0.180
104,114,-0.210
105,114,-0.250
106,114,-0.330
107,114,-0.240
108,114,-0.150
109,114,-0.300
110,114,0.770
111,114,-0.190
112,114,-0.260
113,114,-0.330
114,114,-0.250
115,114,0.740
116,114,-0.280
117,114,-0.310
118,114,0.730
119,114,-0.270
120,114,-0.370
121,114,-0.220
122,114,-0.110
123,114,-0.200
124,114,-0.180
125,114,-0.210
126,114,-0.320
127,114,-0.180
128,114,0.770
129,114,-0.320
130,114,-0.310
131,114,-0.250
132,114,-0.180
133,114,-0.180
134,114,-0.190
135,114,-0.300
136,114,-0.270
137,114,-0.230
138,114,0.870
139,114,1.770
140,114,-0.280
141,114,-0.320
142,114,1.800
143,114,-0.270
144,114,-0.240
145,114,2.740
146,114,0.830
147,114,-0.130
148,114,0.870
149,114,-0.180
150,114,-0.250
151,114,3.780
152,114,-0.170
153,114,-0.290
154,114,-0.210
155,114,-0.210
156,114,0.820
100,115,0.660
101,115,-0.330
102,115,-0.160
103,115,-0.190
104,115,0.820
105,115,-0.390
106,115,-0.100
107,115,-0.210
108,115,-0.140
109,115,-0.320
110,115,-0.100
111,115,-0.230
112,115,-0.270
113,115,-0.340
114,115,-0.370
115,115,-0.180
116,115,-0.130
117,115,-0.210
118,115,-0.180
119,115,-0.300
120,115,-0.150
121,115,-0.280
122,115,-0.240
123,115,-0.110
124,115,1.750
125,115,-0.420
126,115,-0.160
127,115,-0.170
128,115,-0.200
129,115,-0.140
130,115,-0.240
131,115,-0.150
132,115,-0.240
133,115,-0.170
134,115,-0.190
135,115,2.730
136,115,0.830
137,115,2.740
138,115,-0.190
139,115,-0.170
140,115,0.690
141,115,0.820
142,115,-0.280
143,115,-0.240
144,115,-0.210
145,115,3.850
146,115,-0.210
147,115,3.830
148,115,-0.200
149,115,1.780
150,115,0.910
151,115,-0.210
152,115,-0.220
153,115,2.810
154,115,-0.170
155,115,-0.310
156,115,1.790
157,115,-0.230
158,115,-0.140
