X,Y,Value
118,111,-0.210
119,111,-0.280
120,111,-0.190
121,111,-0.380
122,111,-0.140
123,111,-0.300
124,111,-0.140
125,111,-0.350
126,111,-0.220
117,112,-0.180
118,112,-0.250
119,112,-0.180
120,112,-0.250
121,112,0.740
122,112,-0.250
123,112,-0.300
124,112,-0.210
125,112,-0.320
126,112,-0.140
127,112,-0.160
128,112,-0.420
129,112,-0.100
130,112,-0.250
131,112,0.660
132,112,-0.240
133,112,-0.260
134,112,-0.340
135,112,-0.200
136,112,0.840
137,112,1.670
138,112,-0.230
139,112,0.790
140,112,1.750
141,112,0.750
142,112,-0.190
143,112,0.720
117,113,0.780
118,113,-0.270
119,113,1.510
120,113,-0.240
121,113,-0.200
122,113,-0.340
123,113,-0.270
124,113,-0.190
125,113,-0.230
126,113,-0.210
127,113,-0.230
128,113,-0.110
129,113,-0.180
130,113,-0.270
131,113,-0.110
132,113,0.780
133,113,-0.150
134,113,0.790
135,113,-0.140
136,113,-0.280
137,113,-0.300
138,113,-0.220
139,113,-0.180
140,113,-0.230
141,113,-0.300
142,113,0.900
143,113,-0.200
144,113,-0.170
145,113,0.900
146,113,-0.150
147,113,-0.410
148,113,-0.110
149,113,-0.150
150,113,-0.260
151,113,-0.140
152,113,-0.250
153,113,-0.290
154,113,-0.260
155,113,-0.090
156,113,-0.200
157,113,-0.210
158,113,1.800
159,113,-0.300
117,114,-0.310
118,114,-0.270
119,114,1.730
120,114,0.630
121,114,-0.220
122,114,-0.110
123,114,-0.200
124,114,-0.180
125,114,-0.210
126,114,-0.320
127,114,-0.180
128,114,-0.230
129,114,1.680
130,114,0.690
131,114,-0.250
132,114,5.820
133,114,-0.180
134,114,-0.190
135,114,-0.300
136,114,-0.270
137,114,-0.230
138,114,0.870
139,114,-0.230
140,114,0.720
141,114,-0.320
142,114,2.800
143,114,-0.270
144,114,-0.240
145,114,-0.260
146,114,-0.170
147,114,3.870
148,114,-0.130
149,114,-0.180
150,114,-0.250
151,114,3.780
152,114,0.830
153,114,-0.290
154,114,-0.210
155,114,-0.210
156,114,-0.180
157,114,-0.240
158,114,-0.240
159,114,-0.200
160,114,0.960
161,114,-0.170
162,114,0.710
163,114,-0.170
164,114,2.820
165,114,1.780
166,114,0.790
167,114,-0.170
168,114,-0.150
169,114,-0.170
170,114,-0.080
171,114,-0.120
172,114,-0.270
173,114,1.730
174,114,-0.090
175,114,-0.310
176,114,0.920
117,115,-0.210
118,115,-0.180
119,115,-0.300
120,115,-0.150
121,115,-0.280
122,115,-0.240
123,115,-0.110
124,115,-0.250
125,115,-0.420
126,115,-0.160
