X,Y,Value
117,78,-0.180
118,78,2.850
119,78,-0.350
120,78,-0.260
121,78,-0.170
116,79,-0.260
117,79,-0.130
118,79,-0.370
119,79,-0.170
120,79,-0.340
121,79,-0.130
122,79,-0.200
123,79,-0.170
124,79,-0.130
125,79,-0.220
126,79,-0.210
127,79,-0.370
116,80,-0.160
117,80,4.790
118,80,-0.240
119,80,-0.170
120,80,-0.290
121,80,-0.160
122,80,-0.090
123,80,-0.310
124,80,-0.230
125,80,-0.220
126,80,-0.370
127,80,-0.240
128,80,-0.350
129,80,-0.150
130,80,-0.140
131,80,2.800
132,80,-0.260
133,80,1.750
116,81,-0.150
117,81,-0.240
118,81,-0.190
119,81,-0.320
120,81,-0.310
121,81,-0.110
122,81,-0.230
123,81,-0.270
124,81,-0.160
125,81,3.720
126,81,-0.270
127,81,-0.190
128,81,-0.170
129,81,0.800
130,81,-0.210
131,81,0.830
132,81,-0.140
133,81,-0.230
134,81,-0.100
135,81,-0.190
136,81,-0.180
137,81,-0.150
138,81,-0.130
139,81,2.820
116,82,-0.300
117,82,-0.140
118,82,-0.090
119,82,-0.150
120,82,-0.400
121,82,-0.200
122,82,-0.120
123,82,-0.270
124,82,-0.220
125,82,-0.130
126,82,-0.250
127,82,-0.140
128,82,-0.250
129,82,-0.220
130,82,1.770
131,82,-0.200
132,82,-0.140
133,82,-0.190
134,82,1.940
135,82,-0.210
136,82,-0.220
137,82,-0.120
138,82,-0.280
139,82,-0.290
140,82,0.720
141,82,-0.190
142,82,-0.190
143,82,0.790
144,82,0.850
145,82,-0.180
116,83,-0.210
117,83,-0.170
118,83,-0.190
119,83,2.880
120,83,-0.190
121,83,-0.320
122,83,-0.280
123,83,-0.190
124,83,-0.140
125,83,-0.190
126,83,0.860
127,83,-0.130
128,83,0.800
129,83,-0.320
130,83,0.780
131,83,-0.280
132,83,2.910
133,83,0.850
134,83,-0.140
135,83,0.800
136,83,-0.150
137,83,-0.190
138,83,-0.230
139,83,1.930
140,83,4.820
141,83,-0.220
142,83,3.850
143,83,-0.250
144,83,-0.130
145,83,0.730
146,83,-0.100
147,83,-0.270
148,83,0.750
149,83,0.930
150,83,-0.180
151,83,-0.250
116,84,-0.200
117,84,0.840
118,84,-0.220
119,84,0.700
120,84,3.770
121,84,1.850
122,84,0.820
123,84,-0.240
124,84,-0.210
125,84,-0.240
126,84,-0.150
127,84,-0.190
128,84,-0.210
129,84,1.870
130,84,-0.210
131,84,0.800
132,84,-0.100
133,84,0.790
134,84,0.700
135,84,-0.300
136,84,-0.260
137,84,2.720
138,84,-0.240
139,84,0.810
140,84,0.790
141,84,0.830
142,84,1.870
143,84,2.900
144,84,6.790
145,84,0.840
146,84,-0.200
147,84,2.650
148,84,1.860
149,84,-0.150
150,84,0.850
151,84,5.730
152,84,-0.220
153,84,0.760
154,84,2.700
155,84,-0.180
156,84,-0.200
157,84,5.790
115,85,-0.130
116,85,-0.110
117,85,-0.110
118,85,-0.170
119,85,-0.240
120,85,-0.120
121,85,-0.370
122,85,-0.170
123,85,-0.150
124,85,-0.140
125,85,4.720
126,85,-0.220
127,85,-0.180
128,85,-0.110
129,85,-0.190
130,85,-0.160
131,85,-0.510
132,85,3.900
133,85,0.790
134,85,-0.170
135,85,-0.250
136,85,0.770
137,85,1.810
138,85,0.780
139,85,1.690
140,85,0.870
141,85,0.800
142,85,-0.200
143,85,0.770
144,85,1.800
145,85,-0.230
146,85,-0.170
147,85,3.910
148,85,6.740
149,85,-0.200
150,85,0.780
151,85,-0.150
152,85,4.790
153,85,-0.220
154,85,-0.180
155,85,2.640
156,85,-0.200
157,85,-0.060
158,85,-0.240
159,85,-0.110
160,85,1.820
161,85,-0.120
162,85,-0.280
163,85,-0.350
115,86,-0.290
116,86,-0.130
117,86,-0.150
118,86,-0.110
119,86,0.750
120,86,-0.380
121,86,-0.200
122,86,0.800
123,86,-0.190
124,86,-0.210
125,86,-0.190
126,86,0.810
127,86,-0.180
128,86,-0.140
129,86,-0.330
130,86,0.770
131,86,-0.350
132,86,-0.220
133,86,2.780
134,86,-0.260
135,86,0.870
136,86,-0.310
137,86,-0.170
138,86,1.830
139,86,3.780
140,86,0.790
141,86,-0.170
142,86,-0.160
143,86,0.840
144,86,-0.210
145,86,-0.210
146,86,2.840
147,86,-0.070
148,86,1.750
149,86,-0.160
150,86,-0.120
151,86,-0.360
152,86,2.730
153,86,-0.210
154,86,1.840
155,86,0.680
156,86,1.810
157,86,0.870
158,86,-0.310
159,86,-0.240
160,86,-0.230
161,86,-0.190
162,86,-0.160
163,86,0.810
164,86,0.720
165,86,-0.130
166,86,-0.210
167,86,0.910
168,86,-0.190
169,86,-0.300
115,87,-0.310
116,87,-0.280
117,87,0.810
118,87,-0.260
119,87,-0.300
120,87,1.850
121,87,-0.160
122,87,-0.240
123,87,-0.390
124,87,-0.180
125,87,1.800
126,87,-0.290
127,87,-0.160
128,87,0.690
129,87,-0.260
130,87,-0.140
131,87,-0.260
132,87,0.590
133,87,-0.230
134,87,-0.240
135,87,0.870
136,87,-0.210
137,87,-0.290
138,87,-0.170
139,87,6.870
140,87,6.670
141,87,2.800
142,87,1.790
143,87,-0.090
144,87,2.820
145,87,3.880
146,87,-0.350
147,87,2.750
148,87,1.810
149,87,-0.210
150,87,0.920
151,87,1.800
152,87,0.880
153,87,5.790
154,87,0.870
155,87,0.810
156,87,-0.160
157,87,0.800
158,87,-0.260
159,87,5.880
160,87,1.720
161,87,-0.120
162,87,-0.150
163,87,-0.190
164,87,0.910
165,87,0.670
166,87,0.880
167,87,-0.270
168,87,-0.230
169,87,2.820
170,87,0.850
171,87,0.780
172,87,-0.100
173,87,-0.160
174,87,-0.230
175,87,-0.130
115,88,-0.200
116,88,-0.160
117,88,-0.200
118,88,-0.250
119,88,-0.240
120,88,0.820
121,88,-0.170
122,88,-0.280
123,88,-0.240
124,88,-0.180
125,88,-0.150
126,88,-0.190
127,88,-0.290
128,88,-0.160
129,88,-0.120
130,88,-0.170
131,88,-0.180
132,88,4.860
133,88,-0.130
134,88,1.760
135,88,6.800
136,88,0.860
137,88,1.850
138,88,-0.140
139,88,2.820
140,88,5.750
141,88,0.790
142,88,2.810
143,88,0.680
144,88,1.860
145,88,2.820
146,88,1.920
147,88,-0.250
148,88,0.940
149,88,1.860
150,88,2.810
151,88,0.840
152,88,0.790
153,88,1.860
154,88,0.790
155,88,-0.170
156,88,-0.220
157,88,0.830
158,88,1.860
159,88,0.890
160,88,-0.250
161,88,-0.190
162,88,-0.240
163,88,2.700
164,88,3.820
165,88,2.850
166,88,1.740
167,88,-0.200
168,88,-0.290
169,88,2.790
170,88,-0.210
171,88,-0.110
172,88,1.760
173,88,-0.200
174,88,1.870
175,88,3.700
176,88,1.900
177,88,0.940
178,88,-0.150
179,88,-0.290
180,88,-0.150
181,88,-0.300
115,89,-0.310
116,89,-0.250
117,89,-0.150
118,89,-0.090
119,89,-0.410
120,89,-0.140
121,89,6.830
122,89,1.740
123,89,-0.240
124,89,-0.210
125,89,-0.250
126,89,-0.160
127,89,-0.210
128,89,-0.160
129,89,-0.190
130,89,0.770
131,89,-0.280
132,89,1.760
133,89,-0.130
134,89,-0.210
135,89,4.740
136,89,1.780
137,89,9.800
138,89,4.870
139,89,5.810
140,89,6.780
141,89,4.840
142,89,6.800
143,89,5.800
144,89,9.830
145,89,9.800
146,89,3.910
147,89,6.700
148,89,6.890
149,89,2.890
150,89,0.880
151,89,0.890
152,89,1.840
153,89,10.700
154,89,-0.170
155,89,-0.310
156,89,-0.130
157,89,1.870
158,89,3.820
159,89,0.770
160,89,0.660
161,89,-0.130
162,89,1.640
163,89,-0.150
164,89,-0.200
165,89,-0.260
166,89,0.930
167,89,-0.110
168,89,-0.180
169,89,-0.280
170,89,2.850
171,89,-0.340
172,89,0.610
173,89,-0.160
174,89,-0.240
175,89,-0.210
176,89,-0.170
177,89,1.760
178,89,-0.220
179,89,-0.140
180,89,5.720
181,89,1.800
182,89,-0.250
183,89,1.900
184,89,0.750
185,89,-0.190
186,89,-0.160
187,89,-0.250
115,90,-0.210
116,90,-0.360
117,90,-0.180
118,90,-0.210
119,90,-0.260
120,90,-0.170
121,90,-0.380
122,90,-0.200
123,90,-0.180
124,90,-0.150
125,90,-0.280
126,90,-0.260
127,90,-0.160
128,90,-0.170
129,90,1.890
130,90,-0.200
131,90,-0.160
132,90,-0.260
133,90,0.810
134,90,-0.150
135,90,1.760
136,90,1.850
137,90,0.790
138,90,3.870
139,90,6.800
140,90,5.740
141,90,8.810
142,90,1.830
